"","Site","sdate","Year","Yearf","Month","DOY","Precip","lPrecip","wPrecip","wlPrecip","lag1","lag2","lag3","lag4","lag5","lag6","lag7","lag8","lag9","lag10","Chl_Median","D_Median","lD_Median","DO_Median","PctSat_Median","pH_Median","spCond_Median","T_Median"
"16349","S03",2016-11-10,2016,"2016","Nov",315,0,0,42.57219,1.115291,0,0,0,0,0,0,5.31812,0,0,0,362.4021,0.384,0.3249779,3.335,27.4,NA,1310.55,7.782
"16350","S03",2016-11-11,2016,"2016","Nov",316,0,0,34.05775,0.8922325,0,0,0,0,0,0,0,5.31812,0,0,362.7285,0.388,0.3278639,2.7,22.9,NA,1311.7,7.632
"16351","S03",2016-11-12,2016,"2016","Nov",317,0,0,27.2462,0.713786,0,0,0,0,0,0,0,0,5.31812,0,341.2732,0.399,0.3357577,6.36,50.9,NA,1236.1,6.115
"16352","S03",2016-11-13,2016,"2016","Nov",318,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31812,338.1656,0.399,0.3357577,2.92,25.1,NA,1225.15,7.682
"16353","S03",2016-11-14,2016,"2016","Nov",319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.6397,0.398,0.3350426,1.845,15.35,NA,1216.25,7.481
"16354","S03",2016-11-15,2016,"2016","Nov",320,279,5.63479,0,0,0,0,0,0,0,0,0,0,0,0,326.8136,0.399,0.3357577,0.79,6.65,NA,1185.15,7.882
"16355","S03",2016-11-16,2016,"2016","Nov",321,46,3.850148,223.2,4.507832,5.63479,0,0,0,0,0,0,0,0,0,349.0919,0.4785,0.3910281,19.195,169.25,NA,1263.65,9.768
"16356","S03",2016-11-17,2016,"2016","Nov",322,0,0,215.36,6.686383,3.850148,5.63479,0,0,0,0,0,0,0,0,421.9291,0.4075,0.3418151,18.06,159.45,NA,1520.3,9.472
"16357","S03",2016-11-18,2016,"2016","Nov",323,0,0,172.288,5.349107,0,3.850148,5.63479,0,0,0,0,0,0,0,416.8917,0.396,0.333611,5.845,50.45,NA,1502.55,8.779
"16358","S03",2016-11-19,2016,"2016","Nov",324,3,1.386294,137.8304,4.279285,0,0,3.850148,5.63479,0,0,0,0,0,0,405.3694,0.391,0.3300229,6.185,52.4,NA,1461.95,8.531
"16359","S03",2016-11-20,2016,"2016","Nov",325,86,4.465908,112.6643,4.532464,1.386294,0,0,3.850148,5.63479,0,0,0,0,0,400.9706,0.4255,0.3545226,3.77,33.25,NA,1446.45,9.077
"16360","S03",2016-11-21,2016,"2016","Nov",326,10,2.397895,158.9315,7.198698,4.465908,1.386294,0,0,3.850148,5.63479,0,0,0,0,421.7731,0.41,0.3435897,3.605,29.95,NA,1519.75,6.37
"16361","S03",2016-11-22,2016,"2016","Nov",327,0,0,135.1452,7.677274,2.397895,4.465908,1.386294,0,0,3.850148,5.63479,0,0,0,427.7187,0.396,0.333611,4.7,37.65,NA,1540.7,5.037
"16362","S03",2016-11-23,2016,"2016","Nov",328,0,0,108.1161,6.141819,0,2.397895,4.465908,1.386294,0,0,3.850148,5.63479,0,0,394.0458,0.392,0.3307416,6.595,51.5,NA,1422.05,4.831
"16363","S03",2016-11-24,2016,"2016","Nov",329,3,1.386294,86.49291,4.913456,0,0,2.397895,4.465908,1.386294,0,0,3.850148,5.63479,0,381.7431,0.39,0.3293037,5.63,43.5,NA,1378.7,5.089
"16364","S03",2016-11-25,2016,"2016","Nov",330,38,3.663562,41.63693,4.434769,1.386294,0,0,2.397895,4.465908,1.386294,0,0,3.850148,5.63479,380.7781,0.394,0.3321773,4.87,38.55,NA,1375.3,6.013
"16365","S03",2016-11-26,2016,"2016","Nov",331,8,2.197225,58.77033,6.065258,3.663562,1.386294,0,0,2.397895,4.465908,1.386294,0,0,3.850148,425.5476,0.4,0.3364722,2.59,21.15,NA,1533.05,6.4205
"16366","S03",2016-11-27,2016,"2016","Nov",332,0,0,53.41626,6.609986,2.197225,3.663562,1.386294,0,0,2.397895,4.465908,1.386294,0,0,430.6134,0.3945,0.3325359,3.505,28.45,NA,1550.9,6.471
"16367","S03",2016-11-28,2016,"2016","Nov",333,0,0,42.73301,5.287989,0,2.197225,3.663562,1.386294,0,0,2.397895,4.465908,1.386294,0,422.071,0.39,0.3293037,10.3,79.9,NA,1520.8,4.415
"16368","S03",2016-11-29,2016,"2016","Nov",334,307,5.7301,33.86429,4.081539,0,0,2.197225,3.663562,1.386294,0,0,2.397895,4.465908,1.386294,NA,NA,NA,NA,NA,NA,NA,NA
"16369","S03",2016-11-30,2016,"2016","Nov",335,48,3.89182,263.4572,7.369788,5.7301,0,0,2.197225,3.663562,1.386294,0,0,2.397895,4.465908,NA,NA,NA,NA,NA,NA,NA,NA
"16370","S03",2016-12-01,2016,"2016","Dec",336,284,5.652489,248.0921,8.751814,3.89182,5.7301,0,0,2.197225,3.663562,1.386294,0,0,2.397895,NA,NA,NA,NA,NA,NA,NA,NA
"16371","S03",2016-12-02,2016,"2016","Dec",337,0,0,425.6736,11.52344,5.652489,3.89182,5.7301,0,0,2.197225,3.663562,1.386294,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16372","S03",2016-12-03,2016,"2016","Dec",338,0,0,340.5389,9.218754,0,5.652489,3.89182,5.7301,0,0,2.197225,3.663562,1.386294,0,NA,NA,NA,NA,NA,NA,NA,NA
"16373","S03",2016-12-04,2016,"2016","Dec",339,0,0,272.109,7.226151,0,0,5.652489,3.89182,5.7301,0,0,2.197225,3.663562,1.386294,NA,NA,NA,NA,NA,NA,NA,NA
"16374","S03",2016-12-05,2016,"2016","Dec",340,41,3.73767,213.607,5.387549,0,0,0,5.652489,3.89182,5.7301,0,0,2.197225,3.663562,NA,NA,NA,NA,NA,NA,NA,NA
"16375","S03",2016-12-06,2016,"2016","Dec",341,0,0,202.8266,7.06425,3.73767,0,0,0,5.652489,3.89182,5.7301,0,0,2.197225,NA,NA,NA,NA,NA,NA,NA,NA
"16376","S03",2016-12-07,2016,"2016","Dec",342,8,2.197225,162.2613,5.6514,0,3.73767,0,0,0,5.652489,3.89182,5.7301,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16377","S03",2016-12-08,2016,"2016","Dec",343,0,0,136.209,6.278899,2.197225,0,3.73767,0,0,0,5.652489,3.89182,5.7301,0,NA,NA,NA,NA,NA,NA,NA,NA
"16378","S03",2016-12-09,2016,"2016","Dec",344,0,0,76.00334,4.407855,0,2.197225,0,3.73767,0,0,0,5.652489,3.89182,5.7301,NA,NA,NA,NA,NA,NA,NA,NA
"16379","S03",2016-12-10,2016,"2016","Dec",345,0,0,55.64871,3.108403,0,0,2.197225,0,3.73767,0,0,0,5.652489,3.89182,NA,NA,NA,NA,NA,NA,NA,NA
"16380","S03",2016-12-11,2016,"2016","Dec",346,0,0,14.0247,1.879791,0,0,0,2.197225,0,3.73767,0,0,0,5.652489,NA,NA,NA,NA,NA,NA,NA,NA
"16381","S03",2016-12-12,2016,"2016","Dec",347,165,5.111988,11.21976,1.503833,0,0,0,0,2.197225,0,3.73767,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16382","S03",2016-12-13,2016,"2016","Dec",348,0,0,140.9758,5.292656,5.111988,0,0,0,0,2.197225,0,3.73767,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16383","S03",2016-12-14,2016,"2016","Dec",349,3,1.386294,112.7806,4.234125,0,5.111988,0,0,0,0,2.197225,0,3.73767,0,NA,NA,NA,NA,NA,NA,NA,NA
"16384","S03",2016-12-15,2016,"2016","Dec",350,0,0,88.22218,4.095006,1.386294,0,5.111988,0,0,0,0,2.197225,0,3.73767,NA,NA,NA,NA,NA,NA,NA,NA
"16385","S03",2016-12-16,2016,"2016","Dec",351,0,0,70.57774,3.276005,0,1.386294,0,5.111988,0,0,0,0,2.197225,0,NA,NA,NA,NA,NA,NA,NA,NA
"16386","S03",2016-12-17,2016,"2016","Dec",352,135,4.912655,55.6032,2.384879,0,0,1.386294,0,5.111988,0,0,0,0,2.197225,NA,NA,NA,NA,NA,NA,NA,NA
"16387","S03",2016-12-18,2016,"2016","Dec",353,124,4.828314,152.4826,5.838027,4.912655,0,0,1.386294,0,5.111988,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16388","S03",2016-12-19,2016,"2016","Dec",354,0,0,221.186,8.533073,4.828314,4.912655,0,0,1.386294,0,5.111988,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16389","S03",2016-12-20,2016,"2016","Dec",355,0,0,176.9488,6.826458,0,4.828314,4.912655,0,0,1.386294,0,5.111988,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16390","S03",2016-12-21,2016,"2016","Dec",356,0,0,141.5591,5.461166,0,0,4.828314,4.912655,0,0,1.386294,0,5.111988,0,NA,NA,NA,NA,NA,NA,NA,NA
"16391","S03",2016-12-22,2016,"2016","Dec",357,20,3.044522,95.53052,3.820038,0,0,0,4.828314,4.912655,0,0,1.386294,0,5.111988,NA,NA,NA,NA,NA,NA,NA,NA
"16392","S03",2016-12-23,2016,"2016","Dec",358,0,0,92.42441,5.491648,3.044522,0,0,0,4.828314,4.912655,0,0,1.386294,0,NA,NA,NA,NA,NA,NA,NA,NA
"16393","S03",2016-12-24,2016,"2016","Dec",359,36,3.610918,73.61741,4.244466,0,3.044522,0,0,0,4.828314,4.912655,0,0,1.386294,NA,NA,NA,NA,NA,NA,NA,NA
"16394","S03",2016-12-25,2016,"2016","Dec",360,0,0,87.69393,6.284307,3.610918,0,3.044522,0,0,0,4.828314,4.912655,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16395","S03",2016-12-26,2016,"2016","Dec",361,5,1.791759,70.15514,5.027446,0,3.610918,0,3.044522,0,0,0,4.828314,4.912655,0,NA,NA,NA,NA,NA,NA,NA,NA
"16396","S03",2016-12-27,2016,"2016","Dec",362,30,3.433987,45.6286,4.927872,1.791759,0,3.610918,0,3.044522,0,0,0,4.828314,4.912655,NA,NA,NA,NA,NA,NA,NA,NA
"16397","S03",2016-12-28,2016,"2016","Dec",363,0,0,47.18848,6.171051,3.433987,1.791759,0,3.610918,0,3.044522,0,0,0,4.828314,NA,NA,NA,NA,NA,NA,NA,NA
"16398","S03",2016-12-29,2016,"2016","Dec",364,404,6.003887,37.75078,4.936841,0,3.433987,1.791759,0,3.610918,0,3.044522,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16399","S03",2016-12-30,2016,"2016","Dec",365,64,4.174387,353.4006,8.752582,6.003887,0,3.433987,1.791759,0,3.610918,0,3.044522,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16400","S03",2016-12-31,2016,"2016","Dec",366,30,3.433987,333.9205,10.34158,4.174387,6.003887,0,3.433987,1.791759,0,3.610918,0,3.044522,0,NA,NA,NA,NA,NA,NA,NA,NA
"16401","S03",2017-01-01,2017,"2017","Jan",1,13,2.639057,288.9889,10.69355,3.433987,4.174387,6.003887,0,3.433987,1.791759,0,3.610918,0,3.044522,NA,NA,NA,NA,NA,NA,NA,NA
"16402","S03",2017-01-02,2017,"2017","Jan",2,0,0,241.5911,10.66608,2.639057,3.433987,4.174387,6.003887,0,3.433987,1.791759,0,3.610918,0,NA,NA,NA,NA,NA,NA,NA,NA
"16403","S03",2017-01-03,2017,"2017","Jan",3,257,5.55296,189.4074,8.145148,0,2.639057,3.433987,4.174387,6.003887,0,3.433987,1.791759,0,3.610918,NA,NA,NA,NA,NA,NA,NA,NA
"16404","S03",2017-01-04,2017,"2017","Jan",4,30,3.433987,357.1259,10.95849,5.55296,0,2.639057,3.433987,4.174387,6.003887,0,3.433987,1.791759,0,NA,NA,NA,NA,NA,NA,NA,NA
"16405","S03",2017-01-05,2017,"2017","Jan",5,0,0,309.1639,11.32159,3.433987,5.55296,0,2.639057,3.433987,4.174387,6.003887,0,3.433987,1.791759,NA,NA,NA,NA,NA,NA,NA,NA
"16406","S03",2017-01-06,2017,"2017","Jan",6,0,0,244.1099,8.68855,0,3.433987,5.55296,0,2.639057,3.433987,4.174387,6.003887,0,3.433987,NA,NA,NA,NA,NA,NA,NA,NA
"16407","S03",2017-01-07,2017,"2017","Jan",7,23,3.178054,195.2879,6.95084,0,0,3.433987,5.55296,0,2.639057,3.433987,4.174387,6.003887,0,NA,NA,NA,NA,NA,NA,NA,NA
"16408","S03",2017-01-08,2017,"2017","Jan",8,3,1.386294,131.2512,7.458453,3.178054,0,0,3.433987,5.55296,0,2.639057,3.433987,4.174387,6.003887,NA,NA,NA,NA,NA,NA,NA,NA
"16409","S03",2017-01-09,2017,"2017","Jan",9,0,0,100.529,6.627576,1.386294,3.178054,0,0,3.433987,5.55296,0,2.639057,3.433987,4.174387,NA,NA,NA,NA,NA,NA,NA,NA
"16410","S03",2017-01-10,2017,"2017","Jan",10,51,3.951244,77.20196,4.933339,0,1.386294,3.178054,0,0,3.433987,5.55296,0,2.639057,3.433987,NA,NA,NA,NA,NA,NA,NA,NA
"16411","S03",2017-01-11,2017,"2017","Jan",11,58,4.077537,101.1657,6.8243,3.951244,0,1.386294,3.178054,0,0,3.433987,5.55296,0,2.639057,NA,NA,NA,NA,NA,NA,NA,NA
"16412","S03",2017-01-12,2017,"2017","Jan",12,28,3.367296,127.3326,8.72147,4.077537,3.951244,0,1.386294,3.178054,0,0,3.433987,5.55296,0,NA,NA,NA,NA,NA,NA,NA,NA
"16413","S03",2017-01-13,2017,"2017","Jan",13,0,0,96.67088,9.074768,3.367296,4.077537,3.951244,0,1.386294,3.178054,0,0,3.433987,5.55296,NA,NA,NA,NA,NA,NA,NA,NA
"16414","S03",2017-01-14,2017,"2017","Jan",14,0,0,74.11548,6.891093,0,3.367296,4.077537,3.951244,0,1.386294,3.178054,0,0,3.433987,NA,NA,NA,NA,NA,NA,NA,NA
"16415","S03",2017-01-15,2017,"2017","Jan",15,0,0,59.29239,5.512874,0,0,3.367296,4.077537,3.951244,0,1.386294,3.178054,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16416","S03",2017-01-16,2017,"2017","Jan",16,0,0,47.43391,4.410299,0,0,0,3.367296,4.077537,3.951244,0,1.386294,3.178054,0,NA,NA,NA,NA,NA,NA,NA,NA
"16417","S03",2017-01-17,2017,"2017","Jan",17,5,1.791759,35.47752,3.186999,0,0,0,0,3.367296,4.077537,3.951244,0,1.386294,3.178054,NA,NA,NA,NA,NA,NA,NA,NA
"16418","S03",2017-01-18,2017,"2017","Jan",18,104,4.65396,32.05989,3.834154,1.791759,0,0,0,0,3.367296,4.077537,3.951244,0,1.386294,NA,NA,NA,NA,NA,NA,NA,NA
"16419","S03",2017-01-19,2017,"2017","Jan",19,8,2.197225,108.8479,6.790492,4.65396,1.791759,0,0,0,0,3.367296,4.077537,3.951244,0,NA,NA,NA,NA,NA,NA,NA,NA
"16420","S03",2017-01-20,2017,"2017","Jan",20,0,0,88.00225,6.765911,2.197225,4.65396,1.791759,0,0,0,0,3.367296,4.077537,3.951244,NA,NA,NA,NA,NA,NA,NA,NA
"16421","S03",2017-01-21,2017,"2017","Jan",21,0,0,64.1741,4.974907,0,2.197225,4.65396,1.791759,0,0,0,0,3.367296,4.077537,NA,NA,NA,NA,NA,NA,NA,NA
"16422","S03",2017-01-22,2017,"2017","Jan",22,0,0,48.3328,3.618365,0,0,2.197225,4.65396,1.791759,0,0,0,0,3.367296,NA,NA,NA,NA,NA,NA,NA,NA
"16423","S03",2017-01-23,2017,"2017","Jan",23,0,0,38.66624,2.894692,0,0,0,2.197225,4.65396,1.791759,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16424","S03",2017-01-24,2017,"2017","Jan",24,345,5.846439,30.93299,2.315754,0,0,0,0,2.197225,4.65396,1.791759,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16425","S03",2017-01-25,2017,"2017","Jan",25,3,1.386294,300.7464,6.529754,5.846439,0,0,0,0,2.197225,4.65396,1.791759,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16426","S03",2017-01-26,2017,"2017","Jan",26,0,0,242.9971,6.332839,1.386294,5.846439,0,0,0,0,2.197225,4.65396,1.791759,0,NA,NA,NA,NA,NA,NA,NA,NA
"16427","S03",2017-01-27,2017,"2017","Jan",27,0,0,193.8608,4.873882,0,1.386294,5.846439,0,0,0,0,2.197225,4.65396,1.791759,NA,NA,NA,NA,NA,NA,NA,NA
"16428","S03",2017-01-28,2017,"2017","Jan",28,0,0,143.9217,3.399391,0,0,1.386294,5.846439,0,0,0,0,2.197225,4.65396,NA,NA,NA,NA,NA,NA,NA,NA
"16429","S03",2017-01-29,2017,"2017","Jan",29,0,0,114.2784,2.483587,0,0,0,1.386294,5.846439,0,0,0,0,2.197225,NA,NA,NA,NA,NA,NA,NA,NA
"16430","S03",2017-01-30,2017,"2017","Jan",30,0,0,91.42272,1.98687,0,0,0,0,1.386294,5.846439,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16431","S03",2017-01-31,2017,"2017","Jan",31,0,0,73.13818,1.589496,0,0,0,0,0,1.386294,5.846439,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16432","S03",2017-02-01,2017,"2017","Feb",32,8,2.197225,58.51054,1.271597,0,0,0,0,0,0,1.386294,5.846439,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16433","S03",2017-02-02,2017,"2017","Feb",33,0,0,53.20843,2.775057,2.197225,0,0,0,0,0,0,1.386294,5.846439,0,NA,NA,NA,NA,NA,NA,NA,NA
"16434","S03",2017-02-03,2017,"2017","Feb",34,0,0,5.522653,1.592289,0,2.197225,0,0,0,0,0,0,1.386294,5.846439,NA,NA,NA,NA,NA,NA,NA,NA
"16435","S03",2017-02-04,2017,"2017","Feb",35,0,0,4.096,1.124979,0,0,2.197225,0,0,0,0,0,0,1.386294,NA,NA,NA,NA,NA,NA,NA,NA
"16436","S03",2017-02-05,2017,"2017","Feb",36,0,0,3.2768,0.8999832,0,0,0,2.197225,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16437","S03",2017-02-06,2017,"2017","Feb",37,0,0,2.62144,0.7199865,0,0,0,0,2.197225,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16438","S03",2017-02-07,2017,"2017","Feb",38,145,4.983607,2.097152,0.5759892,0,0,0,0,0,2.197225,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16439","S03",2017-02-08,2017,"2017","Feb",39,33,3.526361,117.6777,4.447677,4.983607,0,0,0,0,0,2.197225,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16440","S03",2017-02-09,2017,"2017","Feb",40,109,4.70048,120.5422,6.37923,3.526361,4.983607,0,0,0,0,0,2.197225,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16441","S03",2017-02-10,2017,"2017","Feb",41,0,0,183.6337,8.863768,4.70048,3.526361,4.983607,0,0,0,0,0,2.197225,0,NA,NA,NA,NA,NA,NA,NA,NA
"16442","S03",2017-02-11,2017,"2017","Feb",42,53,3.988984,146.048,6.855089,0,4.70048,3.526361,4.983607,0,0,0,0,0,2.197225,NA,NA,NA,NA,NA,NA,NA,NA
"16443","S03",2017-02-12,2017,"2017","Feb",43,287,5.66296,159.2384,8.675259,3.988984,0,4.70048,3.526361,4.983607,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16444","S03",2017-02-13,2017,"2017","Feb",44,112,4.727388,356.9907,11.47058,5.66296,3.988984,0,4.70048,3.526361,4.983607,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16445","S03",2017-02-14,2017,"2017","Feb",45,0,0,375.1926,12.95837,4.727388,5.66296,3.988984,0,4.70048,3.526361,4.983607,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16446","S03",2017-02-15,2017,"2017","Feb",46,234,5.459586,300.1541,10.3667,0,4.727388,5.66296,3.988984,0,4.70048,3.526361,4.983607,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16447","S03",2017-02-16,2017,"2017","Feb",47,69,4.248495,427.3232,12.66103,5.459586,0,4.727388,5.66296,3.988984,0,4.70048,3.526361,4.983607,0,NA,NA,NA,NA,NA,NA,NA,NA
"16448","S03",2017-02-17,2017,"2017","Feb",48,0,0,381.4893,12.99251,4.248495,5.459586,0,4.727388,5.66296,3.988984,0,4.70048,3.526361,4.983607,NA,NA,NA,NA,NA,NA,NA,NA
"16449","S03",2017-02-18,2017,"2017","Feb",49,0,0,301.6481,10.01536,0,4.248495,5.459586,0,4.727388,5.66296,3.988984,0,4.70048,3.526361,NA,NA,NA,NA,NA,NA,NA,NA
"16450","S03",2017-02-19,2017,"2017","Feb",50,0,0,229.6147,7.507582,0,0,4.248495,5.459586,0,4.727388,5.66296,3.988984,0,4.70048,NA,NA,NA,NA,NA,NA,NA,NA
"16451","S03",2017-02-20,2017,"2017","Feb",51,0,0,183.6918,6.006065,0,0,0,4.248495,5.459586,0,4.727388,5.66296,3.988984,0,NA,NA,NA,NA,NA,NA,NA,NA
"16452","S03",2017-02-21,2017,"2017","Feb",52,0,0,141.2626,4.376538,0,0,0,0,4.248495,5.459586,0,4.727388,5.66296,3.988984,NA,NA,NA,NA,NA,NA,NA,NA
"16453","S03",2017-02-22,2017,"2017","Feb",53,0,0,82.19368,2.893175,0,0,0,0,0,4.248495,5.459586,0,4.727388,5.66296,NA,NA,NA,NA,NA,NA,NA,NA
"16454","S03",2017-02-23,2017,"2017","Feb",54,0,0,53.72903,1.80694,0,0,0,0,0,0,4.248495,5.459586,0,4.727388,NA,NA,NA,NA,NA,NA,NA,NA
"16455","S03",2017-02-24,2017,"2017","Feb",55,8,2.197225,42.98323,1.445552,0,0,0,0,0,0,0,4.248495,5.459586,0,NA,NA,NA,NA,NA,NA,NA,NA
"16456","S03",2017-02-25,2017,"2017","Feb",56,64,4.174387,15.66102,2.328003,2.197225,0,0,0,0,0,0,0,4.248495,5.459586,NA,NA,NA,NA,NA,NA,NA,NA
"16457","S03",2017-02-26,2017,"2017","Feb",57,36,3.610918,56.32,4.745734,4.174387,2.197225,0,0,0,0,0,0,0,4.248495,NA,NA,NA,NA,NA,NA,NA,NA
"16458","S03",2017-02-27,2017,"2017","Feb",58,0,0,73.856,6.685321,3.610918,4.174387,2.197225,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16459","S03",2017-02-28,2017,"2017","Feb",59,0,0,59.0848,5.348257,0,3.610918,4.174387,2.197225,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"16460","S03",2017-03-01,2017,"2017","Mar",60,20,3.044522,47.26784,4.278606,0,0,3.610918,4.174387,2.197225,0,0,0,0,0,806.5349,0.388,0.3278639,12.93,95.1,NA,2875.5,1.98
"16461","S03",2017-03-02,2017,"2017","Mar",61,0,0,53.81427,5.858502,3.044522,0,0,3.610918,4.174387,2.197225,0,0,0,0,811.0615,0.366,0.3118868,12.97,95.7,NA,2891.45,1.926
"16462","S03",2017-03-03,2017,"2017","Mar",62,0,0,43.05142,4.686802,0,3.044522,0,0,3.610918,4.174387,2.197225,0,0,0,824.3292,0.3245,0.281035,13.885,95.5,NA,2938.2,0.232
"16463","S03",2017-03-04,2017,"2017","Mar",63,0,0,34.44113,3.749442,0,0,3.044522,0,0,3.610918,4.174387,2.197225,0,0,837.0434,0.307,0.2677344,14.135,95.45,NA,2983,-0.102
"16464","S03",2017-03-05,2017,"2017","Mar",64,0,0,27.55291,2.999553,0,0,0,3.044522,0,0,3.610918,4.174387,2.197225,0,725.5384,0.305,0.266203,13.995,94.4,NA,2590.1,-0.102
"16465","S03",2017-03-06,2017,"2017","Mar",65,0,0,21.18333,2.163717,0,0,0,0,3.044522,0,0,3.610918,4.174387,2.197225,729.3129,0.303,0.2646693,14.155,95.3,NA,2603.4,0.121
"16466","S03",2017-03-07,2017,"2017","Mar",66,15,2.772589,10.07472,1.282752,0,0,0,0,0,3.044522,0,0,3.610918,4.174387,764.0217,0.3015,0.2635174,13.97,95.3,NA,2725.7,0.508
"16467","S03",2017-03-08,2017,"2017","Mar",67,38,3.663562,16.1943,2.856554,2.772589,0,0,0,0,0,3.044522,0,0,3.610918,858.7683,0.363,0.3096882,13.325,94.45,NA,3059.55,1.003
"16468","S03",2017-03-09,2017,"2017","Mar",68,0,0,43.35544,5.216092,3.663562,2.772589,0,0,0,0,0,3.044522,0,0,793.9909,0.334,0.2881819,13.535,96.05,NA,2831.3,1.112
"16469","S03",2017-03-10,2017,"2017","Mar",69,13,2.639057,34.68435,4.172874,0,3.663562,2.772589,0,0,0,0,0,3.044522,0,774.423,0.314,0.2730759,13.84,96.25,NA,2762.35,0.453
"16470","S03",2017-03-11,2017,"2017","Mar",70,0,0,36,5.122642,2.639057,0,3.663562,2.772589,0,0,0,0,0,3.044522,791.7064,0.304,0.2654365,14.045,96.1,NA,2823.25,-0.102
"16471","S03",2017-03-12,2017,"2017","Mar",71,0,0,28.8,4.098113,0,2.639057,0,3.663562,2.772589,0,0,0,0,0,666.6357,0.313,0.2723146,13.885,94.6,NA,2382.55,-0.102
"16472","S03",2017-03-13,2017,"2017","Mar",72,0,0,23.04,3.278491,0,0,2.639057,0,3.663562,2.772589,0,0,0,0,630.0823,0.3015,0.2635174,14.105,94.9,NA,2253.75,0.01
"16473","S03",2017-03-14,2017,"2017","Mar",73,363,5.897154,18.432,2.622793,0,0,0,2.639057,0,3.663562,2.772589,0,0,0,637.9009,0.2985,0.2612098,14.115,95.8,NA,2281.3,-0.102
"16474","S03",2017-03-15,2017,"2017","Mar",74,3,1.386294,305.1456,6.815957,5.897154,0,0,0,2.639057,0,3.663562,2.772589,0,0,709.0921,0.344,0.2956502,13.235,92.45,NA,2532.15,-0.102
"16475","S03",2017-03-16,2017,"2017","Mar",75,0,0,246.5165,6.561801,1.386294,5.897154,0,0,0,2.639057,0,3.663562,2.772589,0,836.7596,0.308,0.2684993,13.695,94.5,NA,2982,-0.102
"16476","S03",2017-03-17,2017,"2017","Mar",76,0,0,195.6026,4.951737,0,1.386294,5.897154,0,0,0,2.639057,0,3.663562,2.772589,800.5609,0.3015,0.2635174,13.975,95.35,NA,2854.45,0.01
"16477","S03",2017-03-18,2017,"2017","Mar",77,0,0,152.4018,3.568017,0,0,1.386294,5.897154,0,0,0,2.639057,0,3.663562,851.9287,0.339,0.2919231,14.075,95.7,NA,3035.45,0.121
"16478","S03",2017-03-19,2017,"2017","Mar",78,0,0,121.9215,2.854414,0,0,0,1.386294,5.897154,0,0,0,2.639057,0,953.3021,0.342,0.294161,14.075,96,NA,3392.65,0.563
"16479","S03",2017-03-20,2017,"2017","Mar",79,0,0,96.14131,2.000164,0,0,0,0,1.386294,5.897154,0,0,0,2.639057,1207.175,0.3565,0.3049079,13.885,96.15,NA,4287.2,0.674
"16480","S03",2017-03-21,2017,"2017","Mar",80,0,0,76.91305,1.600132,0,0,0,0,0,1.386294,5.897154,0,0,0,1262.147,0.3785,0.320996,13.65,96.2,NA,4480.9,0.729
"16481","S03",2017-03-22,2017,"2017","Mar",81,3,1.386294,61.53044,1.280105,0,0,0,0,0,0,1.386294,5.897154,0,0,1148.017,0.3845,0.3253391,13.795,96.3,NA,4078.75,0.453
"16482","S03",2017-03-23,2017,"2017","Mar",82,0,0,51.62435,2.13312,1.386294,0,0,0,0,0,0,1.386294,5.897154,0,1064.055,0.3645,0.3107881,14.22,96.3,NA,3782.9,0.0655
"16483","S03",2017-03-24,2017,"2017","Mar",83,71,4.276666,2.322653,1.073294,0,1.386294,0,0,0,0,0,0,1.386294,5.897154,1075.662,0.356,0.3045392,14.25,96.75,NA,3823.8,0.6185
